time,lat,lon,alt,tas,heading,pitch,roll,flight_phase,throttle,target_pitch,target_roll,dist_to_dest,fuel,mass
62.0,31.142029904638342,121.75611998433547,541.4341357621114,102.94321572174799,267.6661307661863,12.621979620713976,-0.015134329409875136,DEPARTURE,1.0,12.621979620713976,-0.015134329409875136,1456584.8320240334,16848.445614138804,70248.44561413881
64.0,31.141951963585107,121.75388808930266,558.8405322832396,106.649330701628,267.66354701900343,12.643348107759904,-0.012410903770842197,DEPARTURE,1.0,12.643348107759904,-0.012410903770842197,1456372.2448738075,16844.742788198506,70244.7427881985
66.0,31.1418717558464,121.75159332954807,582.0660863535659,109.90304517744433,267.6614708207916,13.392723742409995,-0.010273610344995632,DEPARTURE,1.0,13.392723742409995,-0.010273610344995632,1456153.669376406,16841.050018019447,70241.05001801945
68.0,31.14178963139699,121.74924548163867,610.648122549372,112.7259069800407,267.6597323960396,14.146632627285811,-0.00894557539928087,DEPARTURE,1.0,14.146632627285811,-0.00894557539928087,1455930.0367716984,16837.36774107072,70237.36774107072
70.0,31.14170587145472,121.74685243815638,643.8609336249723,115.17252278799005,267.6582092224005,14.814373996754977,-0.008164901325841356,DEPARTURE,1.0,14.814373996754977,-0.008164901325841356,1455702.0988395524,16833.696329551076,70233.69632955108
72.0,31.141620514067633,121.7444151301282,678.820234161952,117.38605750447576,267.6568918108698,15.0,-0.007741922606271601,DEPARTURE,1.0,15.0,-0.007741922606271601,1455469.9442739724,16830.03609285542,70230.03609285541
74.0,31.141533625590814,121.74193545650624,715.3758765063083,119.50130021318137,267.6556165400246,15.0,-0.007661945837895701,DEPARTURE,1.0,15.0,-0.007661945837895701,1455233.7539389362,16826.386977768518,70226.38697776852
76.0,31.141445269230214,121.7394152432127,753.4496589636188,121.52646568330395,267.65436278356685,15.0,-0.007678138549238156,DEPARTURE,1.0,15.0,-0.007678138549238156,1454993.7017400307,16822.749129496355,70222.74912949635
78.0,31.14135550253613,121.7368561632101,792.9455080989577,123.4669473334124,267.6531192524927,15.0,-0.007758194940322483,DEPARTURE,1.0,15.0,-0.007758194940322483,1454749.9470124154,16819.122689734126,70219.12268973413
80.0,31.141264379684667,121.7342598000771,833.788121900538,125.32822299085967,267.6518769756601,15.0,-0.007883921235361413,DEPARTURE,1.0,15.0,-0.007883921235361413,1454502.6405766732,16815.507788199524,70215.50778819952
82.0,31.141171951178244,121.73162763643171,875.9023396217224,127.11476671056822,267.6506303921862,15.0,-0.008040659005558837,DEPARTURE,1.0,15.0,-0.008040659005558837,1454251.9236365769,16811.90454720855,70211.90454720854
84.0,31.14107826470875,121.72896107739929,919.2221551033591,128.83073517494466,267.6493753894893,15.0,-0.008218936454767345,DEPARTURE,1.0,15.0,-0.008218936454767345,1453997.9300145963,16808.313080078948,70208.31308007895
86.0,31.140983365258837,121.72626145217396,963.6846153697848,130.47975836156257,267.6481093352531,15.0,-0.00841150867981355,DEPARTURE,1.0,15.0,-0.00841150867981355,1453740.7863008191,16804.733492573305,70204.7334925733
88.0,31.14088729552867,121.72353002552262,1009.2321807764243,132.06515988035412,267.64683037685114,15.0,-0.008613406068775475,DEPARTURE,1.0,15.0,-0.008613406068775475,1453480.6129488144,16801.165882711866,70201.16588271187
90.0,31.140790096090125,121.72076800154478,1055.8104704770649,133.5899257735202,267.64553736157814,15.0,-0.00882087535097753,DEPARTURE,1.0,15.0,-0.00882087535097753,1453217.524633843,16797.610341443375,70197.61034144337
92.0,31.140691805639747,121.71797653052273,1103.3688713547754,135.056796695116,267.6442295456543,15.0,-0.009031257858595154,DEPARTURE,1.0,15.0,-0.009031257858595154,1452951.6309053933,16794.066952791778,70194.06695279178
94.0,31.140592461136848,121.71515671253951,1151.8595251415331,136.46827513399,267.64290653189283,15.0,-0.009242548199722478,DEPARTURE,1.0,15.0,-0.009242548199722478,1452683.036531835,16790.535794280237,70190.53579428024
